model,context,mode,dtype,tool,name,calls,cpu_total_us,cuda_total_us
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",49,0,51.55499999996391
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",49,0,49.991999999999734
medium,256,train_step,fp32,torch.profiler,"void at::native::triu_tril_kernel<bool, int, false, 8, false>(at::cuda::detail::TensorInfo<bool, int>, at::cuda::detail::TensorInfo<bool const, int>, long, long, int)",24,0,44.801000000000386
medium,256,train_step,fp32,torch.profiler,loss,1,0,43.42399999999907
medium,256,train_step,fp32,torch.profiler,profile/warmup,1,40.79600000000002,0
medium,256,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,39.77599999999802,8.927999999999884
medium,256,train_step,fp32,torch.profiler,aten::log_softmax,1,36.85000000000582,9.472000000001572
medium,256,train_step,fp32,torch.profiler,aten::nll_loss_nd,1,34.21399999999994,4.767999999996391
medium,256,train_step,fp32,torch.profiler,LogSoftmaxBackward0,1,30.320999999996275,8.927999999999884
medium,256,train_step,fp32,torch.profiler,aten::nll_loss,1,29.75499999999738,4.767999999996391
medium,256,train_step,fp32,torch.profiler,aten::new_zeros,1,26.95000000001164,24.352000000013504
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}, std::array<char*, 4ul> >(int, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}, std::array<char*, 4ul>)",24,0,26.623999999987973
medium,256,train_step,fp32,torch.profiler,aten::nll_loss_forward,1,26.528999999994994,4.767999999996391
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,25.505000000012842
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>)",24,0,24.995999999999185
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>)",24,0,24.707000000002154
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>)",24,0,24.48200000001725
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",24,0,24.16299999999228
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>)",24,0,24.09600000000046
medium,256,train_step,fp32,torch.profiler,aten::ones_like,1,22.45900000000256,0.8960000000006403
medium,256,train_step,fp32,torch.profiler,aten::_log_softmax_backward_data,1,22.437000000005355,8.927999999999884
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)",24,0,20.643000000007305
medium,256,train_step,fp32,torch.profiler,aten::divide_,1,20.380999999993946,1.4399999999732245
medium,256,train_step,fp32,torch.profiler,aten::_log_softmax,1,20.291000000004715,9.472000000001572
medium,256,train_step,fp32,torch.profiler,aten::remainder,1,19.20199999999022,1.6639999999897555
medium,256,train_step,fp32,torch.profiler,aten::div_,1,18.243000000016764,1.4399999999732245
medium,256,train_step,fp32,torch.profiler,CloneBackward0,24,11.842000000047847,0
medium,256,train_step,fp32,torch.profiler,aten::new_empty,1,10.545000000012806,0
medium,256,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0,9.472000000001572
medium,256,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0,8.927999999999884
medium,256,train_step,fp32,torch.profiler,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",1,0,4.959999999991851
medium,256,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0,4.767999999996391
medium,256,train_step,fp32,torch.profiler,cudaStreamIsCapturing,1,3.00099999998929,0
medium,256,train_step,fp32,torch.profiler,aten::detach_,1,2.889999999984866,0
medium,256,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0,2.6239999999961583
medium,256,train_step,fp32,torch.profiler,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0,2.368000000016764
medium,256,train_step,fp32,torch.profiler,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",2,0,1.952000000001135
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.6639999999897555
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.4399999999732245
medium,256,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",1,0,1.1199999999953434
medium,256,train_step,fp32,torch.profiler,detach_,1,1.081000000005588,0
medium,256,train_step,fp32,torch.profiler,backward,1,0,0.8960000000006403
medium,256,train_step,fp32,torch.profiler,aten::lift_fresh,1,0.4419999999809079,0
medium,256,train_step,fp32,torch.profiler,cudaPeekAtLastError,2,0.26600000003236346,0
medium,512,train_step,fp32,torch.profiler,profile/measure,1,184323.854,50035.705999999744
medium,512,train_step,fp32,torch.profiler,backward,1,83147.55399999999,0.864000000001397
medium,512,train_step,fp32,torch.profiler,forward,1,61334.151000000005,12529.821999999916
medium,512,train_step,fp32,torch.profiler,forward,1,0,59515.726
medium,512,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,0,37585.17300000001
medium,512,train_step,fp32,torch.profiler,optimizer,1,7590.043000000005,37479.96399999983
medium,512,train_step,fp32,torch.profiler,Optimizer.step#AdamW.step,1,7496.255999999994,37479.96399999983
medium,512,train_step,fp32,torch.profiler,cudaDeviceSynchronize,2,30803.213000000018,0
medium,512,train_step,fp32,torch.profiler,cudaLaunchKernel,4019,18967.717000000426,0
medium,512,train_step,fp32,torch.profiler,aten::mm,507,10676.018999999911,18105.009000000224
medium,512,train_step,fp32,torch.profiler,aten::mul,1091,13686.44199999982,5125.4910000001755
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,338,12173.088999999964,3706.077000000041
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MmBackward0,169,11037.627000000066,12102.131000000227
medium,512,train_step,fp32,torch.profiler,MmBackward0,169,9853.44199999998,12102.131000000227
medium,512,train_step,fp32,torch.profiler,attention/softmax,24,10017.304000000004,2274.2579999999944
medium,512,train_step,fp32,torch.profiler,aten::matmul,217,9294.706999999988,6736.678000000009
medium,512,train_step,fp32,torch.profiler,attention/softmax,24,0,9112.308999999972
medium,512,train_step,fp32,torch.profiler,aten::_foreach_mul_,2,678.5719999999856,7593.453999999823
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,0,7593.453999999823
medium,512,train_step,fp32,torch.profiler,aten::_foreach_addcdiv_,1,458.1839999999793,7350.152999999962
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,0,7350.152999999962
medium,512,train_step,fp32,torch.profiler,aten::where,240,6828.9439999999395,2379.065999999937
medium,512,train_step,fp32,torch.profiler,MulBackward0,338,6606.767000000247,2823.4200000001365
medium,512,train_step,fp32,torch.profiler,attention/scores,24,5627.198000000004,1156.4670000000233
medium,512,train_step,fp32,torch.profiler,aten::_foreach_addcmul_,1,387.6459999999788,5578.550999999978
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,0,5578.550999999978
medium,512,train_step,fp32,torch.profiler,aten::_foreach_lerp_,1,186.05400000000373,5575.09699999998
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,0,5575.09699999998
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ViewBackward0,338,5472.77299999995,409.3769999999131
medium,512,train_step,fp32,torch.profiler,aten::reshape,990,4801.045999999558,216.19299999995565
medium,512,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SliceBackward0,96,4442.998999999967,478.59199999998964
medium,512,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,0,4317.667000000176
medium,512,train_step,fp32,torch.profiler,aten::transpose,1181,4123.2190000001665,0
medium,512,train_step,fp32,torch.profiler,aten::index,97,3848.845000000048,145.14900000000034
medium,512,train_step,fp32,torch.profiler,aten::_foreach_div_,1,332.6160000000091,3798.8240000000515
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",21,0,3798.8240000000515
medium,512,train_step,fp32,torch.profiler,aten::_foreach_sqrt,1,1396.810999999987,3793.573000000033
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",21,0,3793.573000000033
medium,512,train_step,fp32,torch.profiler,aten::_foreach_add_,2,763.3769999999786,3790.3120000000054
medium,512,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",21,0,3790.3120000000054
